Txn Hash,Method,Block,Age,From,To,Value,Txn Fee
0xc8612a33b3f0dff2d110653d03cb01712bdb3fa1a9d3be391c4c43f1990191c0,Sell Token For E...,19377562,3/6/2024 17:16,0x738E7Ef5...5715B0b94 ,0x: Exchange Proxy ,0,0.01348278
0x084c4e4b9936002a71d4381b4be23343e5d2350d70f5f64fcb4239e913f5c749,Execute,19377562,3/6/2024 17:16,0xd143680A...2Be03F12D ,Uniswap: Universal Router ,0.03,0.01627853
0x14ea59880b72b4328db623935327a196bc8a0354cddaf28c680dfea3d4506c16,Approve,19377562,3/6/2024 17:16,0xA926fAdc...0A9C52319 ,0xD17D6dCb...f8E180a2F ,0,0.00508641
0x19f7501a4e6e2e0187de5b7221957e03e391d558993e4688cdb621f424577f47,Approve,19377562,3/6/2024 17:16,0x85C13279...142c913B6 ,Miner: MINER Token ,0,0.00532257
0xc6f0f30bc19a825cb24a3a38351fe9868120f8ad172af321645c50afdeb00f80,Transfer,19377562,3/6/2024 17:16,0x99E8B933...D8da6Ff1D ,0x: ZRX Token ,0,0.00514439
0xa4cd83310813bbf3677cccafbe08dc68b8d930822df7fa7697053983e9bb8e58,Transfer,19377562,3/6/2024 17:16,0xbd212535...21705ee34 ,Polygon (Matic): Old Matic Token ,0,0.00537607
0xbe0d07a63a9f304811cf49dc26b28c5247fa2e5c07057baf7e699e5c7953a362,Execute,19377562,3/6/2024 17:16,0x01c41FCe...7e2fb1b51 ,Uniswap: Universal Router ,0.03,0.00274688
0xae8eaeff1e607fc3f83b182f396a5f2e0e981ba327bb18654c690af971b34775,Execute,19377562,3/6/2024 17:16,0x428D533f...615212AC0 ,Uniswap: Universal Router ,0,0.00308709
0x465a103caeed28e150fb5ae21cbdcbfc48ba141b2fb62cb528f73e52f5e6b434,Transfer,19377562,3/6/2024 17:16,0x77300C71...07dEB77C7 ,Tether: USDT Stablecoin ,0,0.00690122
0x3db0c2bdd7edfd7c3bd915454a6404943e9aefdf427b5552fc0e60253743428c,Transfer,19377562,3/6/2024 17:16,0xc76376bF...41400cd6c ,Tether: USDT Stablecoin ,0,0.00690122
0x933be468d0cf46899ea416017d9d5d829464059bb107d4640b5c5bdaceed21b1,Transfer,19377562,3/6/2024 17:16,0xe25B337B...2b8843B6b ,Render : RNDR Token ,0,0.00595954
0xc728ed9093122b70598035074d9a3d093d616885d35634c859daa344b4745632,Transfer,19377562,3/6/2024 17:16,0x2F36D419...b1ca55a08 ,Lido: stETH Token ,0,0.00962966
0x0daeb94083fc03cee9fbee5edf000a6e7fd13a39a009efa88b7d850edb1de316,Execute,19377562,3/6/2024 17:16,0x8E98b274...Af57Af22B ,Uniswap: Universal Router ,3,0.01699021
0x3082522dce36aff1ef5b9bfe4aef94e9569efe75d6ddcb89213062188b36a237,Execute,19377562,3/6/2024 17:16,0x85569773...1190c4Dd4 ,Uniswap: Universal Router ,0.05,0.01595474
0x656a6b53efb749f8fd11d392794e904d556f89c5301a9bbae452463d93fba1fe,Execute,19377562,3/6/2024 17:16,0x023564dB...01c2Fc8B4 ,Uniswap: Universal Router ,0.0395,0.01736819
0xbb77ff76bb0c7be6a41a9efb6c061f4db0a95f3a4bb95e803956b96568980bfb,Execute,19377562,3/6/2024 17:16,0xbbF58cAB...aCdd3530E ,Uniswap: Universal Router ,0.5271,0.02798813
0x307dad96eaa469b54692e378b473ebbc28a46f184e6dbfcacbdec8c20cd061a2,Execute,19377562,3/6/2024 17:16,0x8fbe48b5...dA73F0dA9 ,Uniswap: Universal Router ,0,0.0273765
0x0652d6f8d07636f1144c2ad9be9bb3ae53668d2e29870073f005043d4568e2f4,Approve,19377562,3/6/2024 17:16,0x04cAEdC5...7209ffEcd ,0x571d9b73...48F83b779 ,0,0.00508533
0x6c2da8cade617a7ee736493d3b1e1a1729be5c64fa87e9382f8d12cf5827ba77,Native Unwrap,19377562,3/6/2024 17:16,0xb2883794...2c9fF9BB4 ,0xc1DCb196...C0801b955 ,0,0.01089967
0x3ecf401a46ac49affb260cdd70b0b9b0418c6f422938b8fe049fceb62dbff26e,Execute With Tok...,19377562,3/6/2024 17:16,Axelar: Relayer ,Squid: Router ,0,0.017049
0xc9e82d097b53cc5b7666e60b7fe4fe498d8512822df63c2dfe25b73d5872b071,Transfer,19377562,3/6/2024 17:16,0xCDA8Bf66...F79668e05 ,Tether: USDT Stablecoin ,0,0.00436747
0x01a77989940aa6833006bd952085676a0fba968b1314e582df87d0f73a35233d,Transfer,19377562,3/6/2024 17:16,0x22Fa19Eb...3c30d1EEd ,Tether: USDT Stablecoin ,0,0.00503459
0xb8a3f6a05b6f6b66f445cc166aa3ac70b95b77cc8fbe53f0f09a9a732c4dbc3e,Approve,19377562,3/6/2024 17:16,0xBDC0d363...A825A2673 ,0x237eF894...4cF980824 ,0,0.00265744
0xd70df6f72856b0040b47e649628a6949218f9323e6b5c272754c3a10c724dc45,Transfer,19377562,3/6/2024 17:16,0x31FF06A3...EB8c0AF82 ,Blast: L1 Bridge Proxy ,0.3,0.01619439
0x9b76304bee632b81d44d86f26c7e0631cad3d67222edcbebf761eb838cf785e4,Transfer,19377562,3/6/2024 17:16,0x829E0941...66384BC60 ,0x99ff5667...d62EA45d3 ,0.024571724,0.00229438
0x9adf586109d30633c6085173fa73f64d083ac8a029405634734e8c8ca70d1370,Transfer,19377562,3/6/2024 17:16,0xaA11575B...427a8A3c4 ,0x74aDEc45...611Ab9d55 ,0.5,0.00229443
0x7329efdc1a954265531543c76ca7f7629aaff38ce080601b2bd0da047d520ef5,Transfer,19377562,3/6/2024 17:16,0x3a8A1537...16a2F5a64 ,0x149001bF...C5Cc3bAF3 ,0.087107127,0.00229448
0xe08c5dfb1e50e318ceb61b7b708769bfd51bbb6e3d4db7c79d86e03dc67e663b,Transfer,19377562,3/6/2024 17:16,0x60036973...Cb5BcC676 ,0x5A08e802...FB387981D ,0.52,0.00229448
0x72c80373a2f9d2b6210bceea5a1a65b6dce2f8bc6e83accf54cc39e2d08e42fb,Transfer,19377562,3/6/2024 17:16,0x323Db7F9...bE179D8E1 ,0xAfA73266...F7846EdE0 ,0.039224391,0.00229448
0x18f8b91f2653d7edf8b6f5a2b588f922e094faeb3feb36b47f9d6e7e7a30513e,Transfer,19377562,3/6/2024 17:16,0x8F027645...9bD2da15B ,VAIOT: VAI Token ,0,0.00324986
0xc950196a2634d0b51b4fab5b4b1e04a02f6651e97dc9162f8991ee1ffad72f8d,Dcs Bulk Collect...,19377562,3/6/2024 17:16,0x9cDA3932...1995181aE ,0x7a67D5Eb...1b79890c2 ,0,0.01380844
0xad37f1f89109241c32c5c325cb68f160931d2a24f876fd7402644aa02a42a3e2,Execute,19377562,3/6/2024 17:16,zeeaio.eth ,Uniswap: Universal Router ,0.25,0.01340942
0x1c2587ae87ff9ea8a300cb321be589ab204a9f91253da8b3c752f68fbd8b46be,Execute,19377562,3/6/2024 17:16,0x9af891f6...7c1AEC698 ,Uniswap: Universal Router ,0,0.0181813
0x897f7d91514215acf4b225c116801bc0b215d5b735f9ce6f7a69226ebf908aba,Execute,19377562,3/6/2024 17:16,0x69a09eE2...c498Eb205 ,Uniswap: Universal Router ,0,0.01401058
0x5ab1ddb0213d43a8314aeff6bef67f7a484b91fd3dc40af1e0ffa1571c06781f,Safe Execute Sig...,19377562,3/6/2024 17:16,0xC343d973...5Ca0098C1 ,PulseChain: Foreign AMB Proxy ,0,0.02706294
0xef43aa77ad2ceb15af2bc942d5eddfd410c2c1cda66378e197daa7baecc71962,Execute,19377562,3/6/2024 17:16,0xeDD55547...659743cf8 ,Uniswap: Universal Router ,0,0.02182855
0x82fcc0e541b5b9082d7c2bf94c8c690279a92166beab41ea654fe6d96cbf1677,Approve,19377562,3/6/2024 17:16,0xe135f0fA...b3AdA19dC ,0x0fA0Ed0c...968c76C1c ,0,0.00515418
0x0812ed3485b02d9254926bf18c758362f141c699aceac04515c694685e16f8fd,Transfer,19377562,3/6/2024 17:16,0x74beFE7c...6AbD48Ad4 ,0x7F58673A...e3838eeE3 ,0.033,0.00229459
0xcd97f8d95c24eeb0b0a9839d0f48336b583644ec9ecde480be487ab08d006860,Transfer,19377562,3/6/2024 17:16,0x6F5e448A...D50D76E8a ,0xAdcDf3f4...E28d32C51 ,0.039,0.00229459
0x77afcea6acaaadd7e74df964e6d1254cc9904623f2d31326504bbb0301a33f34,Transfer,19377562,3/6/2024 17:16,0x6528C37d...CE270Cc19 ,0x0E104Bf3...A3DDF8E4F ,0.1209,0.00229459
0x6a314ed2d5d8a00475994e21c37d61b0f3efe549a7394defd2d42051f8409878,Transfer,19377562,3/6/2024 17:16,0x91eb2dAD...1B70f5c55 ,Tether: USDT Stablecoin ,0,0.00690532
0xc886f7bea1eee14bb8b0547a33ef17bae8cc8cf938fe3a6268c45c3c8cd1908f,Transfer,19377562,3/6/2024 17:16,0x9fd93510...D87d7481a ,Circle: USDC Token ,0,0.00493448
0xaa622317b0db5397eea5a6eab42725f2be1d9b09c4f907d22762612998f8dfd8,Bond Withdrawal,19377562,3/6/2024 17:16,Hop Protocol: ETH Bonder ,Hop Protocol: Ethereum Bridge ,0,0.01534617
0x90ee41de6ff07bd08ac99074e042c56624f2e08dee3097383c49e5c67a130190,Transfer,19377562,3/6/2024 17:16,0xfF2B38Ab...b2899E8f8 ,0x83cf8082...D2B290621 ,0.024,0.00229462
0xbf6e3502cb43257d44beb0ec4fb6e83b5ba57e15642eceb7299a8463197c2ee4,Transfer,19377562,3/6/2024 17:16,0xc3c6Ee35...A0Bed51f6 ,0x60e275AE...12C888f3E ,0.15249691,0.00229462
0x5e2ab3298db38ecd779bd203538b53af11c8ac4738d96a6bb2171f76c5724152,Transfer,19377562,3/6/2024 17:16,0x2D969225...7c2103D49 ,Orbiter Finance: Bridge ,0.3017,0.00229462
0xec0f640e50280239cf5c712fa219bcb0fee6b29ce76cfb9dde1a18a66d703d46,Transfer,19377562,3/6/2024 17:16,0xDee0E13B...02F2141Ef ,insidooor.eth ,0.443644295,0.0022948
0xcbad08c99286534deda849d9ebd610334488179141baae6fe9a125877dd3fcd6,Transfer,19377562,3/6/2024 17:16,BingX 9 ,0x0A06d700...2fD59eE90 ,0.01435837,0.0023137
0x3927ae00f32c7e2e723ce4ba97b85c0c641c8f5d09cd2a72cf647fe7ec51d4df,Transfer,19377562,3/6/2024 17:16,0xC64dC9B9...93bF95d27 ,0x085FDDd0...B425b6CE9 ,0.911934937,0.002314
0x0e0345207c0dcba743de4a89fd0949ea36e4c6efd7ba26eb3b45d43a9c94a469,Transfer,19377562,3/6/2024 17:16,0x7ed9142E...A36fbd58B ,0x59861265...197cc99D7 ,0.1,0.00231485
0xeb8807a1816f73847b092b8cf57fb9747a8d886707af95b6dec5be69f84dc2e4,Transfer,19377562,3/6/2024 17:16,0x58b70406...E05925023 ,0x4D6F88AE...F0144e893 ,0.01467408,0.002322
0xe3df8bac53a6fe67fa0a28c4b53356caaa3d0b1d7489cb1dd31518f43b26c2c0,Transfer,19377562,3/6/2024 17:16,0x27F95797...1e3cA812a ,0x9b6F08C0...6156E4203 ,0.25,0.0023221
0xcfee09c3b9e0f5d78a4680fca0eacbeaf1d65e0c9f2b156cb60ed4a64a713df7,Transfer,19377562,3/6/2024 17:16,0xC1C8E306...6c93ab35F ,0x4eB8769A...d9CF61B18 ,0.900083547,0.00232281
0x27d5142b6e6d3d12e503f9e199753dfe22459316b2f6a334c8a26619aba0b5e2,Transfer,19377562,3/6/2024 17:16,0x4d7F1790...9B4299Abb ,0x27261460...Fa98a9178 ,0.41605392,0.0023242
0x80eff7dbf8828fc10260e0154e82cb8d8cd59dc858a202ef0c5ced1012191027,Transfer,19377562,3/6/2024 17:16,Union Chain ,0xc90946a5...307088c65 ,0.32251423,0.0023242
0x4d970d40f79d36a6536b8283ec9d700bde01d35f7224c7268a2a52c951f0d0a5,Transfer,19377562,3/6/2024 17:16,0xeCe5DB43...DADa541cb ,0xB2a51aD3...cb24F13b7 ,0.010053348,0.0023242
0xd9c59480a8f9f42dd5f3ad39ee55fc396aa8fdcf5577de7e98d0ead3397f57e8,Transfer,19377562,3/6/2024 17:16,0x17191d15...d43756C23 ,0xF2750EAd...7A1772348 ,0.4473918,0.00232667
0x998588848b417e4f652b5c7f3837a6e2f8b2d48af2a9ae9172a5e084997c30b2,Transfer,19377562,3/6/2024 17:16,Binance 16 ,0x69B70EF0...6e5d4B2Ae ,0.04621656,0.0023347
0x3715c4d342cb9aa41a2457f7b9efc2fcfe91b8d26a99eaa114ecf47dd6bc1fb9,Transfer,19377562,3/6/2024 17:16,Binance 18 ,0xc5664A25...ea7b7c852 ,0.05225545,0.0023347
0x911d9c0a706ce8fcc27a494e7c532400cb2a6cd402d6e187e8aa41807f99fb85,Transfer,19377562,3/6/2024 17:16,0xf70760A1...c107aA057 ,0xb2B57bC7...0c2Bb884F ,0.144220657,0.0023347
0xaa51d1e331e3a7102631e5ce4b0ec4026eb9afbcb5939de3b35999b1fcf1a069,Transfer,19377562,3/6/2024 17:16,Binance 14 ,0xfA9A5560...A76687e40 ,27.4642,0.0023347
0x6e74083064d70b96a7493c653dbe9303f837990a79a6794dedabc8eef2f209f8,Transfer,19377562,3/6/2024 17:16,Gate.io ,0x4e3E0B0a...177d9e4Fd ,0.152151,0.0023347
0x4bf2df504c2d9efa31f69a6f69785de7f3a47559509d85201b14a38043e66caa,Transfer,19377562,3/6/2024 17:16,0x8b70efA7...AE14f8F92 ,0xeEa45351...2837dF0Da ,0.131109688,0.0023347
0xe766a652d9a05dc69d34165049da63143ec241cc78cd93e11d5d9664272da689,Transfer,19377562,3/6/2024 17:16,Binance 20 ,0x51C72848...784502a7F ,812,0.0023416
0x4b45c8c1f5247cd51c28e7eee45ed766420fc5067152351c487ebcbc0387f52b,Transfer,19377562,3/6/2024 17:16,0xa2e56d4c...C3575Cc0e ,0xAcb5dF98...5372E646e ,0.56461661,0.0023347
0xa426284d6cdf2d158f5088f6db31b13a6b07e0e265512d2dc49ed1f7041c54cf,Transfer,19377562,3/6/2024 17:16,Binance 17 ,0xD9A4Db21...90ddCd7a3 ,0.0117093,0.0023347
0x246dedfc662aaadf3a43283cd73e611efe4218f55cc40195e15379723287b4e2,Transfer,19377562,3/6/2024 17:16,0x598273eA...5e0d5b7b9 ,0x63764079...8C8B7BE6b ,0.002749751,0.0023347
0x2bd23bdc512e789e2d4f0a847a920a34bb81b34232129575ad191eec49b2cbbc,Transfer,19377562,3/6/2024 17:16,MaiCoin 1 ,0x7c82508D...9931EE34e ,0.014486084,0.00234708
0xe3e6582b95a2bfd6a3d23ea91d9d496421f8145700f6efa39577b819188c1497,Transfer,19377562,3/6/2024 17:16,0x2B49E3Cf...ee70BDd35 ,0x0a5D608f...4c8836bD0 ,0.007,0.00237962
0xb2393cbe23946d0de536f9713b281861d916e33fa27e1cd851b29114851f7de6,Transfer,19377562,3/6/2024 17:16,0xfa184a14...18ad7900F ,0x6b7DC817...E6989716E ,0.087591773,0.00240822
0x1dc52972d5c9d87b3db19ae5fc94dc2c3690972a71eaad32630fb446224e3c9b,Transfer,19377562,3/6/2024 17:16,0x4E5bdbaA...92B2faF45 ,0x6b7DC817...E6989716E ,0.085567773,0.00240822
0xd6b12bbf6952455012d9611fbfe54e1b5d3061e1d838793fc50d92c597ccf245,Transfer,19377562,3/6/2024 17:16,0xAFCc0516...6AEd9CC0D ,0x6b7DC817...E6989716E ,0.085053773,0.00240822
0x12b2c403bd15a93913e0cea7efc5d1cb2fd4caa2cb9f771fa9ac0ef75eff7f75,Transfer,19377562,3/6/2024 17:16,0x21AC52E2...fb433CA3a ,0x6b7DC817...E6989716E ,0.083591773,0.00240822
0xfc94dbadeea583c1e378fb1a66ac05a7ad2d744b6c92e0de1b79cd03dbb0fb83,Transfer,19377562,3/6/2024 17:16,bitFlyer 2 ,0xC1A78c11...Ef221f3B7 ,0.171,0.0024187
0x427eb6119e8233b5c1fca64bd1e7ef4eb17eb39cf0c78f2ed67a83770d4e0c58,Transfer,19377562,3/6/2024 17:16,0x372d7c1f...07D5da692 ,0xf7e1108B...3284E0CCe ,0.005,0.00242291
0x53cc2e86d3e97686e2e0609c79ec2f5bf2f2de78d463302d07b95be0ab748ee5,Transfer,19377562,3/6/2024 17:16,0xb23360CC...9C8D7c460 ,0x5D01f02d...1E441BCC0 ,0.016,0.00243143
0x56773765583bbc9d6ac3b52c9babeb71c9ed063deec3f43591975e9197eefea3,Approve,19377562,3/6/2024 17:16,0x69be29f2...A94b449F4 ,Boba Inu: PSPS Token ,0,0.00509232
0x29b3b8a8c7748a27779a6d6dd48464baa146656204ad3ad1174a3604aaa71e0f,0xa27157d3,19377562,3/6/2024 17:16,0x315D2Ee4...04F8D9EbA ,0x738e79fB...f61502221 ,0,0.00483882
0x23360c222552a7aaaaaa360a8bd9856f411ea8ebed6c1b2c3a967fe72c5cb200,Transfer,19377562,3/6/2024 17:16,0x4cFf1aC7...62967d7D3 ,Panther Protocol: $ZKP Token ,0,0.00512313
0x3383f6d4f1987564d10a53c296b6cbd631f7e21a46b5180589d0ad0e2f8ca30b,Swap Exact ETH F...,19377562,3/6/2024 17:16,0x9696A5C3...418A34af1 ,Uniswap V2: Router 2 ,3.048,0.00343287
0x798abf022bb00f6299de926b849754b5ff929d8b97232d1d67abd1460deb6600,Approve,19377562,3/6/2024 17:16,0x929Cd0b5...E40CB9c63 ,VectorChat: CHAT Token ,0,0.00512947
0x847a45e6d9abdfb3236faaac28b7333d3c8774c081fe38c8dccb676e4627700a,Approve,19377562,3/6/2024 17:16,0x48F37509...94Ee72455 ,Maga: TRUMP Token ,0,0.00321433
0xd0657efab6cdecbe2db19638bbd23eaeb3a2e2963744dad38818e1f2be68f8ec,Swap Tokens For ...,19377562,3/6/2024 17:16,0xb1b2d032...5216E8404 ,Uniswap V2: Router 2 ,0,0.00345505
0x112ed5081173b3cb7d0f47433de307db41e52fc30ba53c581c7a56476accb0cd,Mint,19377562,3/6/2024 17:16,0xbfbD1797...E03E9bF1B ,0x539beB25...117868E32 ,0.24,0.01489518
0xfe02606e01384512eb37b2081ccc8888c573f8b38854877453175cb6970d8ff5,Seize,19377562,3/6/2024 17:16,0xEf0b29B1...5A964927D ,Blur: Blend ,0,0.01228947
0xc8d61dc13c17733667e0b6300a1949ef471f3ec54586ca77fe90302720bb83c6,Swap Exact Asset...,19377562,3/6/2024 17:16,0x1Cc0f4Fc...eD4667eF2 ,0x68742A0F...e7445Ca46 ,0,0.01172936
0x06937ba0b56cfcf0eeb5b5a0044ca595040b0cf0993e815bda87edf6e42b9e4e,Swap Shares For ...,19377562,3/6/2024 17:16,0x0AB806AC...66F781959 ,0x802489Fe...0af8ce193 ,0,0.00895702
0xb259a672967cf28b86c5e30775ffa76e3fe5f8bbc52983dcc42c0bcb6129e298,Execute,19377562,3/6/2024 17:16,0x034c0E6f...E887b636A ,Uniswap: Universal Router ,1.35,0.01593815
0x529df5ac71ad75e8c2a581249c0ce55ce6e809d6791a2c7f177f82e560a7055b,Execute,19377562,3/6/2024 17:16,0xE45F482b...Ddb1331b1 ,Uniswap: Universal Router ,0,0.02512048
0x93601781319705463aa987fd4d9fb46262055084380aba475c4fb4517a197cd3,Multicall,19377562,3/6/2024 17:16,0x163fB35E...138DBD084 ,Uniswap V3: Positions NFT ,0,0.55757903
0xa073eba652f41f39a1fa91fa4503fe8e40b887c5eca68144954dcc375619e269,Transfer,19377562,3/6/2024 17:16,0x6FE8D194...0cEdA227c ,Circle: USDC Token ,0,0.00493593
0x36344ef8910f190f2081a822792834053b3fbf9f39d63b85dd1117c3e786913f,Approve,19377562,3/6/2024 17:16,0x992A995B...07045d10F ,Tether: USDT Stablecoin ,0,0.00529838
0x00bb6b521c5b3581fd354bab8d44d07a5920617540c4a6277d75d200c8764550,Transfer,19377562,3/6/2024 17:16,0x47824269...7F3d89809 ,Aave: AAVE Token ,0,0.00431706
0xc90b6165daaf1643b4ec7a0d6d9daba14d3a27898a2029cf0ba783752cacf9a6,Swap Exact ETH F...,19377562,3/6/2024 17:16,0x84E64E44...F472410ed ,Uniswap V2: Router 2 ,0.2,0.01558915
0x0147216c9792da8c89c9c7f0663a2db0978f6e5ef1052cfd709ddc03f64428c6,Approve,19377562,3/6/2024 17:16,0x17E17E32...dBd45b311 ,0xfF055FF1...d023f2E3b ,0,0.0051525
0xff09539f09b609b5e5ba98427d90140fa5bc500ee55973ef01d20c7d1c99edec,Deposit,19377562,3/6/2024 17:16,sow3labs.eth ,Blur: Bidding ,1.6,0.00361651
0x73ac633484ef6e81d10601474cd2cf4af6cd164966a8600d1f1425a792e276eb,Approve,19377562,3/6/2024 17:16,0x3BC617d2...F575B919a ,Tether: USDT Stablecoin ,0,0.00530527
0xa4323d558572a31562a951871bb5382be4997048108af0c84863c20c365eba42,Approve,19377562,3/6/2024 17:16,0x90B0Ec4f...C5db23a87 ,Tether: USDT Stablecoin ,0,0.00530658
0x0338e1a5966b1356ddc889bb4b014116191eee539558f3f7c1cc547b15ef0af6,Deposit,19377562,3/6/2024 17:16,0x787AdDf3...f0fee4F4C ,ether.fi - Liquidity Pool ,0.21,0.00767001
0x04ca5a90a5b87e7bd197ddbbcd0600468a8a87ddc77271e9756a9273cd64f317,Transfer,19377562,3/6/2024 17:16,boryafromsubway.eth ,GALA: Old GALA Token ,0,0.00518264
0x960766aa268684cce670077857643f5191f111610d3e2a8a24fd25190210ac9d,Swap,19377562,3/6/2024 17:16,0x76B2a9C7...73cbAE777 ,Metamask: Swap Router ,0,0.02504663
0xa706befb13ea9352b96edc5d0022c5491a920c6a706cd7224a8c208391bedf04,Execute,19377562,3/6/2024 17:16,0x565Cc21e...3903431C2 ,Uniswap: Universal Router ,0.4,0.01830201
0x82341bfb0a5aff6cdfcc692848ce750be5381c1094309c12e919ecbd694efbcd,Transfer,19377562,3/6/2024 17:16,0xaf683d2d...7587dcc53 ,Circle: USDC Token ,0,0.00497557
0x4c2f3d4e43664490a3dfea21af3a1c60b9bb13d751faf013b9a3d8ab65899cc1,0x00000000,19377562,3/6/2024 17:16,0x380EAC1C...a9337B9bc ,Seaport 1.5 ,2.82,0.01675423
0xec4e8b56325b46c299c5fc8c64aec5dd902f799463097a01851e66e59fdcb355,Transfer,19377562,3/6/2024 17:16,0x90EE7596...2017aF66F ,Tether: USDT Stablecoin ,0,0.00696764
0x06199887387483c7cdbd662c5685ea0aaa5e329502830010e5485212bc9d767e,Transfer,19377562,3/6/2024 17:16,0xb21C492e...5DC3136aF ,SuperRare: RARE Token ,0,0.00489075
0x08c359d54d229ea41cff1a9f78387e53082495f20cb9ccedb51b78d2e0d5bca9,Transfer,19377562,3/6/2024 17:16,0xc0A9Cccb...8c112D7d0 ,Quant: QNT Token ,0,0.00520138
0xd57e1e9021cd2a65feda726da041ef3d84aff280becd3514cfbb77d5544f69fa,Create Proxy Wit...,19377562,3/6/2024 17:16,0xAA91ab6f...3FeA97bec ,Safe: Proxy Factory 1.3.0 ,0,0.0134963
0xa0aec27a716d8015658ffd2fe0da9bd4f043a00a747fa30fd55e87c53649bebf,Execute,19377562,3/6/2024 17:16,0x71324a3f...7d0C50fba ,Uniswap: Universal Router ,0.314454274,0.01767534
0xd94886ca1bbb36f6aefcd2aa85eb7152acec9a07cef9376e78d53eff29b7a1d6,Deposit WETH,19377562,3/6/2024 17:16,0xbE1385C2...9c473C30f ,Aevo: L1 Deposit Helper ,0.2,0.02357417
0xe820cd8ea63ff3572483a453f848a5d9d7123724c80b7dc923942a9f8c33fafb,Take Ask Single,19377562,3/6/2024 17:16,0x4f516d95...2C4C8A362 ,Blur.io: Marketplace 3 ,0.27,0.01962746
0x3aec441e185963ca722820cce6c0c5da4eaebc28b385301c0e93d48cd9245fca,Transfer,19377562,3/6/2024 17:16,0x6E682708...62a1eD32b ,CyberConnect: CYBER Token ,0,0.00377531
0xfaf22751ef419eb4dfb52e4c7965cbd39486c32532123045a37785a0a3441442,Deposit ETH,19377562,3/6/2024 17:16,0x64005067...408C14A02 ,Manta Pacific: Bridge ,0.01,0.01409233
0x6c71a9cca21851b5c0052be9cf20bcd901edb81ddff845109507abffec82052c,Send Multi Sig,19377562,3/6/2024 17:16,0xC08FB884...468c2952F ,0x367C42a6...E12A3dCA0 ,0,0.00866324
0x9f6f2b7599e09fcf695ab1b8336005a4c55fb403c15ff2c13aa24dd91408ab56,Transfer,19377562,3/6/2024 17:16,0x8C54EbDD...CA1FC0190 ,Curve.fi: CRV Token ,0,0.00570747
0x512eef31df4979d0b1ffbb658238ea24aeaa0df86d137b635eb45815d192967c,Transfer,19377562,3/6/2024 17:16,Binance 15 ,Binance: BBTC Token ,0,0.00685993
0xab5295a5fd6c7fa7b937099bcede89871d5fd2ef6270f5cb06e6bb6edb0d2065,Transfer,19377562,3/6/2024 17:16,Bybit: Hot Wallet ,Tether: USDT Stablecoin ,0,0.00702603
0x95370dfe61ad5312b0194f232e2ff8bc530d7d4edebebc671ed251d0d46ce10e,Transfer,19377562,3/6/2024 17:16,0x808d0aeE...8c9cCDBA4 ,Tether: USDT Stablecoin ,0,0.00702736
0x9cc54bc6581dcb6e4c02f465e44902acbaae544eb4389cf38b64c1d3983cca0f,Execute Meta Tra...,19377562,3/6/2024 17:16,0x0a1ac7d3...727A81d69 ,0x: Exchange Proxy ,0,0.0299521
0xcb9da1f0ee36b8b18bae21c2014a6f3653a573a9e78749f3fbbca07277bc0057,Approve,19377562,3/6/2024 17:16,0x72919Ded...561d8590a ,0x2a4701ac...9B722c2bA ,0,0.00529844
0x86f95df6f90faac50968165d51530096da3c0f7e8455a0343f80a769f92a89b7,Approve,19377562,3/6/2024 17:16,0x7D5D6eCE...90EF8c567 ,0x344D6117...5A83dcD0E ,0,0.00523034
0x2eff4237992f59cb141051371f006e1b9d5acec42f4d211777b7b64da8dff983,Transfer,19377562,3/6/2024 17:16,OKX ,Blur: BLUR Token ,0,0.00435817
0xbffd358d4d8cff49f26bac51f1dce7ac6acb784fc2587068d203e0b1afbe98ba,Transfer,19377562,3/6/2024 17:16,0xB97d5Dc3...8e2d55B9C ,Circle: USDC Token ,0,0.0050696
0x63ddb6d738b1ff240712ff2003a3b74e2190da9a61cf2bfb83bdd182881e1d26,Transfer,19377562,3/6/2024 17:16,0xe3C29272...73Dedc95c ,InsurAce Protocol: INSUR Token ,0,0.00567182
0xd7c088afb276678380a96cd86306025488da970e8de48d3103c4fe1d89a6f25d,Swap Exact ETH F...,19377562,3/6/2024 17:16,0x46E3d123...F23f21619 ,Maestro: Router 2 ,0.05,0.02243919
0x252adab0c096434c3c04bee31affcca34f7e72afe6639188ddaea5a21780a792,Transfer,19377562,3/6/2024 17:16,SwissBorg 3 ,Tether: USDT Stablecoin ,0,0.00715729
0xa5050d23b4c0a7e2efb56c2a90148f20cce25093030a7f09dce1317a3493e13d,Transfer,19377562,3/6/2024 17:16,fikar.eth ,Wrapped Ether ,0,0.00584638
0xcd17bd8baafc415f5a0eaef014d2aba83b9f2124d740993b960fdd9d84937b7f,Execute,19377562,3/6/2024 17:16,0xcFE374fE...04Fa30795 ,Uniswap: Universal Router ,0,0.0142316
0x95aaadd70e9a62ad567b0bb0b6ad641a8a789692433a9376140760606e7bbeb4,Execute,19377562,3/6/2024 17:16,0xa2609423...B6D5f6D5B ,Uniswap: Universal Router ,0,0.02366045
0x79525b0ac200e1505e9cbe7da678ab7d642311940d8f33e278259c2d9069c1ae,Approve,19377562,3/6/2024 17:16,0x9A2ED5E8...5b376b1EE ,Stader Labs: SD Token ,0,0.00532377
0x62194566893ef07e4800aa2ad08c712e9ff7b8536c6d6ea46a8c4fdca87a243d,Approve,19377562,3/6/2024 17:16,0x5CE297cb...c8F22eF01 ,0xd0C3f7e4...9943C0A0B ,0,0.005318
